DeviceRecNum,DeviceNum,PrclErr,AddrAdjusted,CityBlock,Parcel,OwnerCode,Handle,Parcel9,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,DeviceType,DeviceMake,DeviceSize,DeviceDesc,FacilityName,FacContact,FacAddrNum,FacStreet,FacZIP,LastInspDate,GeoCityBLockPart,Ward10,Precinct10,InspArea10,Ward00,Precinct02,Nbrhd,CDADist,CDASubDist,PoliceDist,CensTract10,CensGroup10,CensBlock00,AsrNbrhd,NLC,Parity,FirstDate,LastDate,UpDateGeo
4719,104738,1,0,410,10,0,10410000010,41000010,1524, ,S,13TH,ST, ,S,WATTS 709,2.5,FIRST FL.1521 S.TUCKER-APT B,KING LOUIS/D. WILLIAMS,,1524,S. 13TH ST.,63104,02/13/13 00:00:00,410,7,5,1,7,5,33,8,13,3,1232,1,1232.1,250,315,E,,09/21/17 00:00:00,
4720,06148,0,0,410,10,0,10410000010,41000010,1601, ,S,TUCKER,BLVD, ,S,WATTS 007,2.5,MECH CLOSET-1601 TUCKER APT-A,"KING LOUIS/D, WILLIAMS",,1524,S. 13TH ST.,63104,02/13/13 00:00:00,410,7,5,1,7,5,33,8,13,3,1232,1,1232.1,250,99,O,,09/21/17 00:00:00,
4721,2261,92,0,9999.9,0,0,19999900000,999990000,0, , ,25TH,ST, ,P,WATTS 957,4,MAINTENANCE CLOSET 1ST FLOOR,5TH WARD ELDERLY WEST,,3015,N. 25TH ST,63107,01/16/07 00:00:00,2315,3,3,2,5,6,60,14,7,4,1271,3,1203.302,318,190,E,,09/21/17 00:00:00,
4722,156214,1,0,3881,60,0,13881000060,388100060,4938, , ,PERSHING,PL, ,P,WATTS 009,0.5,BASEMENT ON BOILER,MR. STEPHAN EICHORN,,4938,PERSHING,63108,03/28/12 00:00:00,3881.0081,28,11,2,28,13,38,11,23,5,1124,2,1124.2003,268,1725,E,,09/21/17 00:00:00,
4723,HC-0173,1,0,102,10,0,10102000010,10200010,11, ,N,4TH,ST, ,S,AMES COLT 200,3,S.E. CORNER L.L. WAREHOUSE,NATIONAL PARK SERVICE,JIM JACOBS,11,N. 4TH ST.,63102,05/13/13 00:00:00,102,7,4,3,7,10,35,9,1,4,1256,2,1256.3011,261,642,O,,09/21/17 00:00:00,
4724,18204,92,0,9999.9,0,0,19999900000,999990000,1453, , , , , ,S,AMES 2000 DOUBLE CK,1,BASEMENT,DEMETRIUS LOVETT,,1453,DODIER,63107,01/24/13 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,O,,09/21/17 00:00:00,
4725,153780,92,0,9999.9,0,0,19999900000,999990000,1200, , , , , ,P,WATTS 909,2,MECHANICAL ROOM @ 1520 MARKET,CITY OF ST.L/GARAVAGLIA,,1200,MARKET ST  #212,63103,04/11/13 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,E,,09/21/17 00:00:00,
4726,0104034,0,0,1937,10,0,11937000010,193700010,4622, , ,BULWER,AV, ,S,FEBCO 850,4,N.W. CORNER OF NEW BUILDING,THIEL TOOL & ENGINEERING,,4622,BULWER,63147,01/07/13 00:00:00,1937,2,1,1,2,1,64,15,30,6,1097,4,1097.1035,321,380,E,,09/21/17 00:00:00,
4727,F020212,5,0,3965,75,0,13965000075,396500075,4200, , ,PAPIN,ST, ,S,FEBCO MODEL 870,6,S.E. WALL OF COOLER SOUTH WALL,SWISS AMERICAN INC.,DAVE BOHNERT,4200,PAPIN ST,63110,01/13/14 00:00:00,3965.0081,17,1,1,17,2,39,11,22,2,1186,1,1186.2018,222,262,E,,09/21/17 00:00:00,
4728,622189,0,0,4620,82,0,14620000082,462000082,6691, , ,MANCHESTER,AV, ,P,WATTS 909QT,0.75,BOILER ROOM N.E. WALL,COPYING CONCEPTS,,6691,MANCHESTER,63139,02/08/13 00:00:00,4620,24,6,1,24,10,43,5,61,2,1268,1,1041.2012,202,62,O,,09/21/17 00:00:00,
4729,W072651,0,0,2952,115,0,12952000115,295200115,401, , ,HOLLY HILLS,AV, ,P,WILKINS 975,1,MECHANICAL ROOM,FAMILY HEALTH CENTER,,401,HOLLY HILLS,63111,06/13/13 00:00:00,2952,11,6,1,11,5,1,1,46,1,1018,3,1018.2004,102,399,O,,09/21/17 00:00:00,
4730,W065431,1,0,1432,408,0,11432008401,143200408,2302, ,S,COMPTON,AV, ,S,WILKIN/ZURN,2,BASEMENT ON MAIN FIRE SYSTEM,COMPTON PLACE CONDO,,2302,S. COMPTON,63104,10/28/13 00:00:00,1432,6,3,1,6,11,25,7,19,3,1174,3,1174.3001,244,67,E,,09/21/17 00:00:00,
4731,117220,2,0,4781.05,245,0,14781050245,478105245,4588, , ,PARKVIEW,PL, ,P,WATTS 909,2.5,SOUTHWALL CHILLER ROOM 2020,ST.LOUIS SCHOOL PHARMACY,JOHN FLYNN,4588,PARKVIEW PL,63110,08/14/13 00:00:00,4781.05,17,4,2,17,10,38,11,23,5,1186,1,1186.1017,224,684,E,,09/21/17 00:00:00,
4732,HD-1781,0,0,1022.03,60,1,11022030060,102203060,3001, , ,LOCUST,ST, ,S,AMES COLT 200,4,S.E. CORNER LOWER LEVEL,N D & S MANAGEMENT,,3001,LOCUST ST,63103,05/08/13 00:00:00,1022.03,19,5,1,19,9,37,10,9,4,1211,1,1211.1014,255,77,O,,09/21/17 00:00:00,
4733,0011210,0,0,841,10,0,10841000010,84100010,710, ,N,TUCKER,BLVD, ,S,DC MDL850 FEBCO,8,WATER ROOM  LEVEL PI,GLOBE BUILDING,,710,N. TUCKER,63101,07/24/13 00:00:00,841,5,6,3,7,10,35,9,1,4,1256,1,1256.1023,261,410,E,,09/21/17 00:00:00,
4734,165458,0,0,926,21,0,10926000021,92600021,1, ,N,JEFFERSON,AV, ,P,WATTS 909,3,BASEMENT S.W.CORNER TOWER WATER,WELLS FARGO,,1,N. JEFFRESON(MAINT.DEPT.),63103,10/25/13 00:00:00,926,6,5,3,6,10,37,10,3,4,1275,2,1214.1055,254,109,O,,09/21/17 00:00:00,
4735,384919,0,0,926,21,0,10926000021,92600021,1, ,N,JEFFERSON,AV, ,P,WATTS 909,2,PENTHOUSE WEST OF BOILER F BLDG,WELLS FARGO,,1,N. JEFFERSON(MAINT.DEPT.),63103,10/05/13 00:00:00,926,6,5,3,6,10,37,10,3,4,1275,2,1214.1055,254,109,O,,09/21/17 00:00:00,
4736,165459,0,0,926,21,0,10926000021,92600021,1, ,N,JEFFERSON,AV, ,P,WATTS 909,3,F BUILDING PUMP ROOM,WELLS FARGO,,1,N. JEFFERSON(MAINT DEPT.),63103,10/25/13 00:00:00,926,6,5,3,6,10,37,10,3,4,1275,2,1214.1055,254,109,O,,09/21/17 00:00:00,
4737,F021016,0,0,5618,10,0,15618000010,561800010,500, , ,DEBALIVIERE,AV, ,S,FEBCO 850,4,MECHANICAL ROOM OFF GYM,CROSSROADS SCHOOL,,500,DEBALIVIERE,63112,03/15/13 00:00:00,5618,26,3,2,26,3,47,11,37,5,1052,1,1052.1,229,157,E,,09/21/17 00:00:00,
4738,HD-2957,0,0,4501.05,180,0,14501050180,450105180,2727, ,N,KINGSHIGHWAY,BLVD, ,S,AMES COLT 200,4,N.W. CORNER LOWER LEVEL,COVENANT HOUSE,,2727,N. KINGSHIGHWAY,63113,02/07/12 00:00:00,4501.05,1,2,2,1,2,52,12,35,5,1065,1,1065.1,343,12,O,,09/21/17 00:00:00,
4739,H21885,1,0,558,10,0,10558000010,55800010,709, , ,BIDDLE,ST, ,P,FEBCO MODEL 850,2,S.W. CORNER LOWER LEVEL BLDG23,SPANISH LAKE DEVELOPMENT,,709,BIDDLE,63106,01/16/14 00:00:00,558,5,6,2,5,1,62,14,5,4,1257,2,1257.2002,259,42,O,,09/21/17 00:00:00,
4740,H02624,1,0,3881,70,0,13881000070,388100070,4934, , ,PERSHING,PL, ,P,FEBCO 825Y,0.75,RIGHT SIDE OF HOUSE,DON POLING,,4934,PERSHING,63108,05/07/07 00:00:00,3881.0081,28,11,2,28,13,38,11,23,5,1124,2,1124.2003,268,1725,E,,09/21/17 00:00:00,
4741,A214839,1,0,3881,60,0,13881000060,388100060,4938, , ,PERSHING,PL, ,P,FEBCO 825Y,0.75,LEFT SIDE OF HOUSE,MR. STEPHAN EICHORN,,4938,PERSHING,63108,03/04/12 00:00:00,3881.0081,28,11,2,28,13,38,11,23,5,1124,2,1124.2003,268,1725,E,,09/21/17 00:00:00,
4742,539892,0,0,2952,115,0,12952000115,295200115,401, , ,HOLLY HILLS,AV, ,P,WATTS 909QT,0.75,FIRST FLOOR BOILER ROOM,FAMILY HEALTH CENTER,,401,HOLLY HILLS,63111,06/13/13 00:00:00,2952,11,6,1,11,5,1,1,46,1,1018,3,1018.2004,102,399,O,,09/21/17 00:00:00,
4743,0202150,0,0,2952,115,0,12952000115,295200115,401, , ,HOLLY HILLS,AV, ,S,FEBCO 850,4,VALVE ROOM N.E. CORNER,FAMILY HEALTH CENTER,,401,HOLLY HILLS,63111,06/12/13 00:00:00,2952,11,6,1,11,5,1,1,46,1,1018,3,1018.2004,102,399,O,,09/21/17 00:00:00,
4744,A17570,0,0,3882,300,7,13882000300,388200300,212, ,N,KINGSHIGHWAY,BLVD, ,P,WATTS 009,1,16TH FL HEAT PUMP LOOP MAKE UP,CHASE PARK PLAZA,,212,N. KINGSHIGHWAY,63108,05/13/13 00:00:00,3882,28,11,2,28,13,38,11,23,5,1124,3,1124.3001,268,12,E,,09/21/17 00:00:00,
4745,52651,1,0,172,8021,0,10172008021,17200021,800, , ,WASHINGTON,AV, ,P,WATTS RPZ 909,0.75,SUB-BASEMENT LEVEL NORTH AREA,RENAISSANCE GRAND HOTEL,JOE,800,WASHINGTON,63101,03/08/13 00:00:00,171,7,4,3,7,10,35,9,1,4,1256,3,1256.1038,261,3,E,,09/21/17 00:00:00,
4746,456868,1,0,172,8021,0,10172008021,17200021,800, , ,WASHINGTON,AV, ,P,WATTS 909,2,PENTHOUSE,RENAISSANCE GRAND HOTEL,,800,WASHINGTON,63101,03/08/13 00:00:00,171,7,4,3,7,10,35,9,1,4,1256,3,1256.1038,261,3,E,,09/21/17 00:00:00,
4747,438106,92,0,9999.9,0,0,19999900000,999990000,660, , , , , ,P,WATTS 909,1.5,NTA ROOM 0054 MECH AREA,WASHINGTON U. MED. SCHOOL,BRYAN FROST,660,S EUCLID,63110,01/28/13 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,E,,09/21/17 00:00:00,
4748,381140,1,0,172,8021,0,10172008021,17200021,800, , ,WASHINGTON,AV, ,P,WATTS 909 RPZ,2,22ND FL. MECHANICAL ROOM,RENAISSANCE GRAND HOTEL,JOE,800,WASHINGTON,63101,03/04/10 00:00:00,171,7,4,3,7,10,35,9,1,4,1256,3,1256.1038,261,3,E,,09/21/17 00:00:00,
4749,166541,1,0,172,8021,0,10172008021,17200021,800, , ,WASHINGTON,AV, ,P,WATTS 909 RPZ,3,CONF.CENTER ON CONCOURSE LEVEL,RENAISSANCE GRAND HOTEL,,800,WASHINGTON,63101,03/08/13 00:00:00,171,7,4,3,7,10,35,9,1,4,1256,3,1256.1038,261,3,E,,09/21/17 00:00:00,
4750,639442,1,0,4592.04,10,0,14592040010,459204010,6150, , ,OAKLAND,AV, ,P,WATTS 909,0.75,EMERGENCY ROOM X-RAY ROOM,FOREST PARK HOSPITAL,SAM KINMAN,6150,OAKLAND,63139,02/02/11 00:00:00,4592.04,24,2,2,24,2,42,5,38,2,1045,1,1045.1002,205,63,E,,09/21/17 00:00:00,
4751,190611,0,0,4189,10,0,14189000010,418900010,3865, , ,GRAVOIS,AV, ,P,WATTS 009,0.5,SEAFOOD STEAMER,SHOP N SAVE,,3865,GRAVOIS,63116,11/03/13 00:00:00,4189,15,4,2,15,1,15,6,43,2,1163.02,3,1163.6004,138,22,O,,09/21/17 00:00:00,
4752,617521,92,0,9999.9,0,0,19999900000,999990000,1, , , , , ,P,WATTS 909,1,W.PAVILION 18TH FL. MECH ROOM,BARNES/JEWISH HOSPITAL,JOHN BAYBO,1,BARNES HOSPITAL PLAZA,63110,03/14/13 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,O,,09/21/17 00:00:00,
4753,89059,0,0,4189,10,0,14189000010,418900010,3865, , ,GRAVOIS,AV, ,P,WATTS 009,0.75,BAKERY PROOFER OVEN,SHOP N SAVE,,3865,GRAVOIS,63116,11/08/13 00:00:00,4189,15,4,2,15,1,15,6,43,2,1163.02,3,1163.6004,138,22,O,,09/21/17 00:00:00,
4754,18092,1,0,3888,8101,0,13888008101,388800101,400, ,S,KINGSHIGHWAY,BLVD, ,P,WATTS 009,0,LEVEL 6 JANITORS CLOSET #6910,CHILDRENS HOSPITAL,,400,S. KINGSHIGHWAY,63110,11/20/12 00:00:00,3888.0081,17,4,2,17,10,38,11,23,5,1124,3,1124.4003,224,19,E,,09/21/17 00:00:00,
4755,H03269,0,0,3914,47,0,13914000047,391400047,4218, , ,LINDELL,BLVD, ,P,FEBCO 850,1.5,NORTHWEST WALL BY RESTROOMS,WALGREENS,,4218,LINDELL,63108,09/14/11 00:00:00,3914.0081,17,8,2,17,4,38,11,23,5,1191.02,3,1191.2,225,31,E,,09/21/17 00:00:00,
4756,441321,0,0,3882,300,7,13882000300,388200300,212, ,N,KINGSHIGHWAY,BLVD, ,P,WATTS 909 RPZ,2,SUB-BASEMENT BY LOOP PUMPS,CHASE PARK PLAZA,,212,N. KINGSHIGHWAY,63108,05/13/13 00:00:00,3882,28,11,2,28,13,38,11,23,5,1124,3,1124.3001,268,12,E,,09/21/17 00:00:00,
4757,F021017,0,0,2628,240,0,12628000240,262800240,3001, , ,MERAMEC,ST, ,S,FEBCO 850DC,4,NORTHEAST ROOM IN BASEMENT,YOUTH IN NEED,,3001,MERAMEC,63118,01/27/13 00:00:00,2628,20,6,2,20,2,16,7,45,3,1157,2,1157.2009,141,160,O,,09/21/17 00:00:00,
4758,07021,0,0,2628,240,0,12628000240,262800240,3001, , ,MERAMEC,ST, ,S,FEBCO 850DC,2,BASEMENT N.E. CORNER OF ROOM,YOUTH IN NEED,,3001,MERAMEC,63118,01/23/13 00:00:00,2628,20,6,2,20,2,16,7,45,3,1157,2,1157.2009,141,160,O,,09/21/17 00:00:00,
4759,05188,1,0,189,15,0,10189000015,18900015,800, , ,MARKET,ST, ,P,WATTS 995,0.75,30TH FL. COOLING TOWER FILL,JONES LANG LASALLE,,800,MARKET-3RD FL.,63101,10/30/13 00:00:00,189,7,4,3,7,10,35,9,1,4,1256,3,1256.1076,261,66,E,,09/21/17 00:00:00,
4760,F021205,0,0,4060,180,0,14060000180,406000180,5433, , ,SOUTHWEST,AV, ,S,FEBCO 850,6,SOUTH WALL OF FAMILY DOLLAR,SAVE A LOT,L. STEWART,5433,SOUTHWEST,63139,08/07/13 00:00:00,4060,10,2,1,10,2,13,4,42,2,1272,1,1131.1002,213,202,O,,09/21/17 00:00:00,
4761,E11359,0,0,1562,31,0,11562000031,156200031,3558, ,S,JEFFERSON,AV, ,S,GRINNELL,6,BASEMENT OFF JEFFERSON FIRE M,CONCORDIA PUBLISHING,,3558,S. JEFFERSON,63118,01/14/13 00:00:00,1562,20,5,1,20,4,18,1,46,3,1243,2,1243.5008,146,48,E,,09/21/17 00:00:00,
4762,E11325,0,0,1562,31,0,11562000031,156200031,3558, ,S,JEFFERSON,AV, ,S,GRINNELL,6,BASEMENT OFF MIAMI ON FIRE LINE,CONCORDIA PUBLISHING,,3558,S. JEFFERSON,63118,01/14/13 00:00:00,1562,20,5,1,20,4,18,1,46,3,1243,2,1243.5008,146,48,E,,09/21/17 00:00:00,
4763,A13528,0,0,3882,300,7,13882000300,388200300,212, ,N,KINGSHIGHWAY,BLVD, ,P,WATTS RPZ,2,SUB-BASEWMENT E.WALL FOR TOWER,CHASE PARK PLAZA,,212,N. KINGSHIGHWAY,63108,05/13/13 00:00:00,3882,28,11,2,28,13,38,11,23,5,1124,3,1124.3001,268,12,E,,09/21/17 00:00:00,
4764,J031195,87,1,4829.03,334,0,14829030334,482903334,7011, , ,MCCAUSLAND,AV, ,P,FEBCO 825Y,0.75,OUTSIDE FOUNDATION WALL LEFT,MIKE VIBIONO,,7001,MCCAUSLAND,63143,07/22/13 00:00:00,4829.03,24,6,1,24,10,43,5,61,2,1268,3,1041.3004,201,1727,O,,09/21/17 00:00:00,
4765,324836,0,0,6332,195,0,16332000195,633200195,6000, , ,JAMIESON,AV, ,P,WATTS 909,0.75,SCHOOL BASEMENT WORKSHOP AREA,ST. RAPHAEL'S CHURCH,,6000,JAMIESON,63109,01/20/14 00:00:00,6332,16,1,1,16,11,8,3,58,2,1022,6,1022.6007,126,258,E,,09/21/17 00:00:00,
4766,163520,0,0,6332,195,0,16332000195,633200195,6000, , ,JAMIESON,AV, ,S,WATTS 009,0.75,BASEMENT BOILER ROOM,ST. RAPHAEL'S CHURCH,,6000,JAMIESON,63109,01/20/14 00:00:00,6332,16,1,1,16,11,8,3,58,2,1022,6,1022.6007,126,258,E,,09/21/17 00:00:00,
4767,472545,0,0,3993.21,110,0,13993210110,399321110,4030, , ,CHOUTEAU,AV, ,P,WATTS 909,0.75,BASEMENT BOILER ROOM,FRESENIUS MEDICAL CARE,,4030,CHOUTEAU,63110,12/22/13 00:00:00,3993.2187,17,1,1,17,2,39,11,22,2,1181,1,1181.1005,222,13,E,,09/21/17 00:00:00,
4768,E11419,0,0,2987,100,1,12987000100,298700100,6105, , ,ETZEL,AV, ,S,KENNEDY DOUBLE CHECK,6,STORAGE GARAGE NORTH END,ALPHA TERRACE APARTMENTS,,6105,ETZEL,63133,06/05/13 00:00:00,2987.0084,22,6,1,22,6,48,12,63,5,1054,1,1054.1003,235,108,O,,09/21/17 00:00:00,
4770,LN633,0,0,1042.18,100,7,11042180100,104218100,3323, , ,OLIVE,ST, ,P,CONBRACO RPZ,0.75,E. WALL BASEMENT EQUIPMENT ROOM,ST. LOUIS UNIV/MAIN,JEFF HOVEY,3323,OLIVE ST.,63103,08/31/13 00:00:00,1042.1883,19,5,1,19,9,77,10,9,4,1211,1,1211.3016,255,4,O,,09/21/17 00:00:00,
4771,HE-3722,0,0,3882,300,7,13882000300,388200300,212, ,N,KINGSHIGHWAY,BLVD, ,P,WATTS 957,6,BASEMENT HOUSEKEEPING,CHASE PARK PLAZA,,212,N. KINGSHIGHWAY,63108,05/13/13 00:00:00,3882,28,11,2,28,13,38,11,23,5,1124,3,1124.3001,268,12,E,,09/21/17 00:00:00,
4772,2258983,0,0,5550,180,0,15550000180,555000180,35, , ,KINGSBURY,PL, ,P,WILKINS 975,0.75,REAR OF HOUSE,MR. MCDANIEL,,35,KINGSBURY PL.,63112,12/27/08 00:00:00,5550,28,8,2,28,10,47,11,37,5,1121,2,1121.3001,229,450,O,,09/21/17 00:00:00,
4773,528889,0,0,205.05,10,0,10205050010,20505010,1010, , ,MARKET,ST, ,P,WATTS 909,1,18TH FL.MECH ROOM/MENS BATHROOM,BROWN & JAMES  #1800,,1010,MARKET ST,63101,08/21/11 00:00:00,205.05,7,4,3,7,10,35,9,1,4,1256,3,1256.1074,261,66,E,,09/21/17 00:00:00,
4774,1005123,0,0,3998.03,65,0,13998030065,399803065,4900, , ,MANCHESTER,AV, ,S,FEBCO 850,8,DOCK/KINGSHIGHWAY SIDE,"BOXES, INC.",,4900,MANCHESTER,63110,05/17/13 00:00:00,3998.0383,10,13,1,10,6,12,5,40,2,1045,3,1045.301,216,62,E,,09/21/17 00:00:00,
4775,J05394,5,0,1038,250,0,11038000250,103800250,720, ,N,LEONARD,AV, ,S,WILKINS,4,WEST MECHANICAL ROOM,KIM'S KIDS,,720,N. LEONARD,63103,03/08/13 00:00:00,1038,19,5,1,19,9,77,10,9,4,1211,1,1211.3005,255,705,E,,09/21/17 00:00:00,
4776,9605171,87,0,2619,10,0,12619000010,261900010,4140, ,S,BROADWAY, , ,S,FEBCO 850,4,BACK EAST WALL OF STORE ROOM,WALGREENS,,4140,S. BROADWAY,63118,09/14/13 00:00:00,2619,20,2,2,9,13,16,1,46,3,1157,1,1157.1011,144,23,E,,09/21/17 00:00:00,
4777,559736,0,0,2564,141,0,12564000141,256400141,3933, ,S,BROADWAY, , ,P,WATTS 909,0.75,4TH FLOOR G.I. LAB #1,ALEXIUS HOSPITAL,,3933,S. BROADWAY,63118,03/26/13 00:00:00,2564,20,4,2,9,11,16,7,45,3,1241,1,1241.1016,144,23,O,,09/21/17 00:00:00,
4778,40101,1,0,164,10,0,10164000010,16400010,1, , ,U S BANK PLAZA, , ,P,WATTS 007 RPZ,0.5,35TH FLOOR KITCHEN WEST,THOMPSON & COBURN,CHERI MEIER,1,U.S. BANK PLAZA STE 3500,63101,02/11/13 00:00:00,164,7,4,3,7,10,35,9,1,4,1256,3,1256.1037,261,1742,O,,09/21/17 00:00:00,
4779,2EM0485,0,1,2022,10,0,12022000010,202200010,1, , ,GOVERNMENT,DR, ,S,AMES 2000,3,MEC RM.#2 CHILDRENS ZOO,ST. LOUIS ZOO,,1,GOVERNMENT DRIVE,63110,10/26/13 00:00:00,2022.0033,28,3,2,28,11,82,11,82,2,1121,3,1121.203,206,9059,O,,09/21/17 00:00:00,
4780,04054,0,1,2022,10,0,12022000010,202200010,1, , ,GOVERNMENT,DR, ,S,WATTS 007,2.5,PLATFORM OVER ELEPHANT HOUSE,ST. LOUIS ZOO,,1,GOVERNMENT DRIVE,63110,10/25/13 00:00:00,2022.0033,28,3,2,28,11,82,11,82,2,1121,3,1121.203,206,9059,O,,09/21/17 00:00:00,
4781,5875,92,0,9999.9,0,0,19999900000,999990000,5565, , , , , ,P,FEBCO 825Y,1.5,BACK RIGHT HAND SIDE OF GARAGE,WATERFORD SQUARE CONDOS,,5565,WATERMAN,63112,08/05/13 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,O,,09/21/17 00:00:00,
4782,167219,0,0,928,185,0,10928000185,92800185,2651, , ,OLIVE,ST, ,P,WATTS 909,2,1ST FL.FREIGHT LOADING DOCK,AT & T,,2651,OLIVE,63103,04/14/13 00:00:00,928,6,5,3,6,10,37,10,9,4,1275,2,1214.1038,255,4,O,,09/21/17 00:00:00,
4783,048944,92,0,9999.9,0,0,19999900000,999990000,12, , , , , ,P,FEBCO 825Y,0.75,LEFT SIDE OF HOUSE,ERIC LUDTKE,,12,ABERDEEN PL,63105,06/01/12 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,E,,09/21/17 00:00:00,
4784,92678,0,0,1343,40,0,11343000040,134300040,2102, , ,RUSSELL,BLVD, ,P,WATTS 009,0.5,BOILER ROOM AT 2108 RUSSELL,HUMANITRI,,2102,RUSSELL,63104,10/18/10 00:00:00,1343,7,2,1,7,2,23,7,18,3,1233,3,1233.3003,252,59,E,,09/21/17 00:00:00,
4785,2777950,0,0,6332,195,0,16332000195,633200195,6000, , ,JAMIESON,AV, ,P,WILKINS 975XL,1,BASEMENT RECTORY BOILER ROOM,ST. RAPHAEL'S CHURCH,,6000,JAMIESON AVE.,63109,01/06/14 00:00:00,6332,16,1,1,16,11,8,3,58,2,1022,6,1022.6007,126,258,E,,09/21/17 00:00:00,
4786,3465234,92,0,9999.9,0,0,19999900000,999990000,1130, , , , , ,P,WILKINS/ZURN,1,REAR ENTRANCE TO COURT YARD,SALVATION ARMY,,1130,HAMPTON AV,63139,05/03/12 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,E,,09/21/17 00:00:00,
4787,1550550,92,0,9999.9,0,0,19999900000,999990000,333, , , , , ,P,WILKENS ZURN 975XL,1,LOWER LEVEL MECH ROOM,HAMPTON INN,,333,WASHINGTON,63102,03/24/11 00:00:00,9999.9,99,99,99,99,99,99,99,99,0,9999.9,0,9999.9,499,0,O,,09/21/17 00:00:00,
4789,545412,0,1,2022,10,0,12022000010,202200010,1, , ,GOVERNMENT,DR, ,P,WATTS 909,1,L.L. MECHANICAL ROOM WEST WALL,ST. LOUIS ZOO,,1,GOVERNMENT DR,63110,10/24/13 00:00:00,2022.0033,28,3,2,28,11,82,11,82,2,1121,3,1121.203,206,9059,O,,09/21/17 00:00:00,
4790,167559,1,0,3902,330,0,13902000330,390200330,4451, , ,FOREST PARK,AV, ,P,WATTS 909,4,DOMESTIC WATER SERVICE,HABITAT COMPANY,,4451,FOREST PARK,63108,05/20/13 00:00:00,3902.0085,17,4,2,17,9,38,11,23,5,1191.01,2,1191.3001,224,187,O,,09/21/17 00:00:00,
4791,0204051,4,0,3750,15,0,13750000015,375000015,701, ,N,SPRING,AV, ,S,FEBCO MODEL 850,6,FIRST FLOOR MECHANICAL ROOM,CARDINAL RITTER COLLEGE,,701,N. SPRING,63108,04/18/11 00:00:00,3750,19,8,1,19,8,77,10,9,4,1193,1,1193.1002,232,163,O,,09/21/17 00:00:00,
4792,178264,0,0,170,120,1,10170000120,17000120,827, , ,WASHINGTON,AV, ,P,WATTS 009,0.5,2ND FLOOR SERVICE CLOSET,RENAISSANCE HOTEL,,827,WASHINGTON,63101,03/08/13 00:00:00,170,7,4,3,7,10,35,9,1,4,1256,1,1256.1031,261,3,O,,09/21/17 00:00:00,
4793,174989,0,0,170,120,1,10170000120,17000120,827, , ,WASHINGTON,AV, ,P,WATTS 009,0.5,KITCHEN ICE MAKER,RENAISSANCE HOTEL,,827,WASHINGTON,63101,03/08/13 00:00:00,170,7,4,3,7,10,35,9,1,4,1256,1,1256.1031,261,3,O,,09/21/17 00:00:00,
4794,174992,0,0,170,120,1,10170000120,17000120,827, , ,WASHINGTON,AV, ,P,WATTS 009,0.5,KITCHEN STEAMER,RENAISSANCE HOTEL,,827,WASHINGTON,63101,03/08/13 00:00:00,170,7,4,3,7,10,35,9,1,4,1256,1,1256.1031,261,3,O,,09/21/17 00:00:00,
4795,106529,0,0,3921,30,0,13921000030,392100030,4050, , ,LINDELL,BLVD, ,P,WATTS 009,0.75,3RD FLOOR JANITORS CLOSET,RED CROSS,JOHN ELLIOTT,4050,LINDELL,63108,08/18/13 00:00:00,3921,17,8,2,17,4,38,11,23,5,1193,3,1193.3003,225,31,E,,09/21/17 00:00:00,
4796,BC2309,0,0,928,185,0,10928000185,92800185,2651, , ,OLIVE,ST, ,P,FEBCO 825Y,1.5,NO. CENTRAL CORNER OF BASEMENT,AT & T,,2651,OLIVE,63103,04/01/13 00:00:00,928,6,5,3,6,10,37,10,9,4,1275,2,1214.1038,255,4,O,,09/21/17 00:00:00,
4797,H00260,1,0,42,10,0,10042000010,4200010,760, ,S,2ND,ST, ,P,FEBCO 860,1.5,DOMESTIC-PORTABLE,CASTLE CONSTRUCTION,,760,S. SECOND ST,63102,04/30/08 00:00:00,42,7,6,3,7,12,35,9,2,4,1274,1,1222.1026,266,366,E,,09/21/17 00:00:00,
4798,2GK0468,0,0,720,20,0,10720000020,72000020,2030, ,S,3RD,ST, ,S,AMES 2000 DC,6,WEST CORNER OF WAREHOUSE,PERMACO,,2030,S. THIRD ST,63104,07/31/13 00:00:00,720,7,6,2,7,12,20,8,14,3,1276,3,1235.2009,267,780,E,,09/21/17 00:00:00,
4799,228851,0,0,4782,215,0,14782000215,478200215,660, ,S,EUCLID,AV, ,P,WATTS 009,0.5,ECB ROOM 5204,WASHINGTON UNIV. (EIR),,660,S. EUCLID,63110,01/23/13 00:00:00,4782,17,4,2,17,10,38,11,23,5,1186,1,1186.102,224,563,E,,09/21/17 00:00:00,
